# time,x(N),y(E),z(D),psi
4.649120664862260277e+00,1.610337526495930094e+00,6.556559776490290536e-01,-5.124205964381199685e+00,-7.119352060982300223e-01
4.666321567809069926e+00,1.600021345620880053e+00,6.961144970316359704e-01,-5.113048931955660237e+00,-7.108222927571850036e-01
4.683522470755879574e+00,1.589135682588290077e+00,7.359963657421679795e-01,-5.101045575015650257e+00,-7.099193716228340278e-01
4.700723373702690111e+00,1.577668183175870098e+00,7.752746502107480397e-01,-5.088183989368400439e+00,-7.091470523177080265e-01
4.717924276649499760e+00,1.565605309525059941e+00,8.139236762413080140e-01,-5.074451852520310169e+00,-7.085060840303100127e-01
4.735125179596299638e+00,1.552932860964119977e+00,8.519184759773800186e-01,-5.059836416878869869e+00,-7.078473028135799927e-01
4.752326082543110175e+00,1.539636219006059958e+00,8.892346924880899506e-01,-5.044324558607439890e+00,-7.074805076008989779e-01
4.769526985489919824e+00,1.525699734701370103e+00,9.258489659349360412e-01,-5.027902753071690434e+00,-7.070394468370629903e-01
4.786727888436730360e+00,1.509656967989660092e+00,9.600364669368199877e-01,-5.014997805623259808e+00,-7.063442911649160383e-01
4.803928791383540009e+00,1.489999992626660053e+00,9.900000002439579561e-01,-5.009999956999600101e+00,-7.051740455856450041e-01
4.827340484088420425e+00,1.457195420550579934e+00,1.023608913286720101e+00,-5.016125115286540037e+00,-7.029803849690410278e-01
4.850752176793290182e+00,1.417762484449959892e+00,1.049242607935020111e+00,-5.035758182100670055e+00,-7.025916225905100010e-01
4.874163869498169710e+00,1.372785121113849982e+00,1.068193549445719981e+00,-5.065932474883860337e+00,-7.027583763783870063e-01
4.897575562203040356e+00,1.324710410231580093e+00,1.083448424178770075e+00,-5.099868438486629962e+00,-7.032229083459220487e-01
4.920987254907919883e+00,1.275417493459600093e+00,1.097293342464739974e+00,-5.132149010324390304e+00,-7.035910465718879792e-01
4.944398947612800299e+00,1.224948871643340098e+00,1.109778869190150008e+00,-5.162805651943069840e+00,-7.038266793133499677e-01
4.967810640317670057e+00,1.173348263199450070e+00,1.120955611435269894e+00,-5.191868680457590202e+00,-7.040203673618320446e-01
4.991222333022549584e+00,1.120659257577409917e+00,1.130874959495280052e+00,-5.219367118332690403e+00,-7.041399133198650295e-01
5.014634025727430000e+00,1.066926386836509977e+00,1.139588470771139894e+00,-5.245328788874449977e+00,-7.042429166656279937e-01
5.038045718432299758e+00,1.012194138254570053e+00,1.147148401793290029e+00,-5.269780216988629640e+00,-7.043033574699130162e-01
5.061457411137180173e+00,9.565077518533720013e-01,1.153607237600710045e+00,-5.292746689266920157e+00,-7.043587879848900446e-01
5.084869103842059701e+00,8.999124924840959938e-01,1.159018076663659969e+00,-5.314252186190249638e+00,-7.043891180395119855e-01
5.108280796546930347e+00,8.424542389030380551e-01,1.163434273051410006e+00,-5.334319418232199794e+00,-7.044193454167470003e-01
5.131692489251809874e+00,7.841789449530559564e-01,1.166909714983259905e+00,-5.352969779317190202e+00,-7.044343526157480495e-01
5.155104181956679632e+00,7.251330714467719707e-01,1.169498552907789923e+00,-5.370223367146699900e+00,-7.044510812130819755e-01
5.178515874661560048e+00,6.653631861799369496e-01,1.171255400213800035e+00,-5.386098951112630040e+00,-7.044583117064610045e-01
5.201927567366439575e+00,6.049162780029160302e-01,1.172235126069359978e+00,-5.400613982441120342e+00,-7.044677227899830418e-01
5.225339260071310221e+00,5.438394591660560273e-01,1.172492998830920063e+00,-5.413784571948790258e+00,-7.044710128091650203e-01
5.248750952776189749e+00,4.821801915662839999e-01,1.172084527250889963e+00,-5.425625493758749585e+00,-7.044764297768220107e-01
