# time,x(N),y(E),z(D),psi
7.828194455491940040e+00,2.583332147444629801e+00,1.928061850876860106e+00,-1.951334275301400023e+00,2.788658321896170245e-01
7.872873896786820147e+00,2.489999975125880116e+00,1.989999980119599998e+00,-2.010000019993170017e+00,2.919730205122739730e-01
7.923884615706580092e+00,2.378735578097050052e+00,2.056665314474929840e+00,-2.101021356655059957e+00,3.074741990065840147e-01
7.974895334626349808e+00,2.265357473968330204e+00,2.121576078570070134e+00,-2.189539723173360208e+00,3.189940712031529846e-01
8.025906053546110641e+00,2.150005156717960109e+00,2.184741477627409889e+00,-2.275636634010719916e+00,3.284600007054119808e-01
8.076916772465880356e+00,2.032818110234119846e+00,2.246133132932730092e+00,-2.359385103327130029e+00,3.369106153890860100e-01
8.127927491385639414e+00,1.913925467096859956e+00,2.305701658559009992e+00,-2.440843067814749912e+00,3.448412467770730072e-01
8.178938210305409129e+00,1.793466718130549920e+00,2.363385076187269895e+00,-2.520059531461179780e+00,3.525311333921860024e-01
8.229948929225180621e+00,1.671583764490589985e+00,2.419113704860269998e+00,-2.597070589430559906e+00,3.601050655892770180e-01
8.280959648144939678e+00,1.548428492127019940e+00,2.472813215208609972e+00,-2.671902103868270206e+00,3.676365571686899814e-01
8.331970367064709393e+00,1.424157837408059901e+00,2.524406039175199901e+00,-2.744567486713469950e+00,3.751533026578500185e-01
8.382981085984480885e+00,1.298936230507409917e+00,2.573812703928399781e+00,-2.815068878444749956e+00,3.826713040544790223e-01
8.433991804904239942e+00,1.172932530559980036e+00,2.620952263556319828e+00,-2.883395982923679934e+00,3.901921574195489906e-01
8.485002523824009657e+00,1.046320357388460076e+00,2.665742989227489979e+00,-2.949526628433949860e+00,3.977146985144209834e-01
8.536013242743770491e+00,9.192760083036199958e-01,2.708102532094999848e+00,-3.013426241472029865e+00,4.052327889426999841e-01
8.587023961663540206e+00,7.919779055783989774e-01,2.747948308005040197e+00,-3.075048209784859932e+00,4.127393265375999820e-01
8.638034680583299263e+00,6.646050063674530106e-01,2.785197570012920121e+00,-3.134333778278659999e+00,4.202252174896520254e-01
8.689045399503070755e+00,5.373359006581089892e-01,2.819767611416790221e+00,-3.191212429262169969e+00,4.276807596434120118e-01
8.740056118422840470e+00,4.103474929756020240e-01,2.851575786307170013e+00,-3.245602117976780221e+00,4.350953714278499862e-01
8.791066837342599527e+00,2.838140211534039836e-01,2.880539596183839812e+00,-3.297409850811059862e+00,4.424582131533699725e-01
8.842077556262369242e+00,1.579059794323079968e-01,2.906576680373869959e+00,-3.346532419055229912e+00,4.497585955720900253e-01
8.893088275182140734e+00,3.278934386234869797e-02,2.929604847012389879e+00,-3.392857814548280171e+00,4.569872702420429977e-01
8.944098994101899791e+00,-9.137484481874830200e-02,2.949542044731110035e+00,-3.436268158572739928e+00,4.641395765081299807e-01
8.995109713021669506e+00,-2.144296553257160065e-01,2.966306142917570110e+00,-3.476647479741940217e+00,4.712240315193549911e-01
9.046120431941430340e+00,-3.362175882747179823e-01,2.979813110654020214e+00,-3.513906573448810189e+00,4.782851265661799967e-01
9.097131150861200055e+00,-4.565730021996359800e-01,2.989980326414539924e+00,-3.547979030564150094e+00,4.853446723391470208e-01
9.148141869780959112e+00,-5.753214632026190101e-01,2.996732032706959981e+00,-3.578791541792810005e+00,4.924144522179459971e-01
9.199152588700730604e+00,-6.922829889246190360e-01,3.000000027479240217e+00,-3.606261567136019863e+00,4.994984965245449771e-01
9.250163307620500319e+00,-8.072721151064979894e-01,2.999724263283590098e+00,-3.630299333526609828e+00,5.065989607116200277e-01
9.301174026540259376e+00,-9.200998423400099657e-01,2.995852776738610057e+00,-3.650806852115569878e+00,5.136843272253710513e-01
9.352184745460030868e+00,-1.030573830973460003e+00,2.988340251489800092e+00,-3.667684448991249901e+00,5.208913690440359900e-01
9.403195464379800583e+00,-1.138503202802310099e+00,2.977159355568479882e+00,-3.680803021104249950e+00,5.277579869727050399e-01
9.454206183299559640e+00,-1.243690620841449990e+00,2.962262478685310008e+00,-3.690088324691489952e+00,5.353651909688960098e-01
9.505216902219329356e+00,-1.345948356037560023e+00,2.943663096969340032e+00,-3.695358326000079963e+00,5.417238695293169481e-01
9.556227621139090189e+00,-1.445082896243879977e+00,2.921311816243989945e+00,-3.696549651118819835e+00,5.497868907048619747e-01
9.607238340058859905e+00,-1.540907227535760038e+00,2.895229121084009982e+00,-3.693494832901400127e+00,5.558535065011820375e-01
9.658249058978629620e+00,-1.633238065048540077e+00,2.865413370775559798e+00,-3.686078425256869906e+00,5.639931678983219898e-01
9.709259777898390453e+00,-1.721895454811469994e+00,2.831854475603509780e+00,-3.674180803303479959e+00,5.700867979178060319e-01
9.760270496818160169e+00,-1.806705298705939988e+00,2.794613599549740091e+00,-3.657648468916800066e+00,5.780219474641909994e-01
9.811281215737919226e+00,-1.887503363622750063e+00,2.753661022731510144e+00,-3.636382718121800028e+00,5.842074788867930302e-01
9.862291934657690717e+00,-1.964128657426059910e+00,2.709097300930869867e+00,-3.610220650882709936e+00,5.918079410437520060e-01
9.913302653577460433e+00,-2.036433350974149903e+00,2.660889835885110077e+00,-3.579080475013340035e+00,5.980823018598300234e-01
9.964313372497219490e+00,-2.104271269581710069e+00,2.609155760353170095e+00,-3.542811802363869944e+00,6.053375807248789764e-01
1.001532409141699986e+01,-2.167512026616559950e+00,2.553874526312470028e+00,-3.501343084739589884e+00,6.116526779699480443e-01
1.006633481033679978e+01,-2.226026480239520211e+00,2.495164082663380078e+00,-3.454548946104250007e+00,6.186059314771079620e-01
1.011734552925650021e+01,-2.279701657626130196e+00,2.433022416586470005e+00,-3.402370474607450124e+00,6.249180905097839744e-01
1.016835624817630013e+01,-2.328426777719700080e+00,2.367561176305180037e+00,-3.344712432307700212e+00,6.316247256854720105e-01
1.021936696709610004e+01,-2.372106448756750030e+00,2.298797195772420032e+00,-3.281531685645370011e+00,6.379015847023610242e-01
1.027037768601580048e+01,-2.410649017613649914e+00,2.226833481700190021e+00,-3.212763298615279872e+00,6.444098010519929698e-01
1.032138840493560039e+01,-2.443977197780180077e+00,2.151702273692750023e+00,-3.138380367980210028e+00,6.506248065739620445e-01
1.037239912385530083e+01,-2.472019213234080137e+00,2.073497065867670131e+00,-3.058342948275730055e+00,6.569615494135719880e-01
1.042340984277510074e+01,-2.489999975113709851e+00,1.989999980240160005e+00,-2.989999970220900138e+00,6.796145709501479892e-01
1.047636123744559988e+01,-2.496515543276629945e+00,1.898380547526040019e+00,-2.936227808185909893e+00,7.119985409795810405e-01
1.052931263211610080e+01,-2.494388170921550074e+00,1.805139723868030011e+00,-2.885720329557509789e+00,7.338642485688670059e-01
1.058226402678650047e+01,-2.484127307291160047e+00,1.711549386787899918e+00,-2.837301673034350102e+00,7.508988106927030337e-01
1.063521542145699961e+01,-2.466254518784980032e+00,1.618368354366400030e+00,-2.790320867886160183e+00,7.647032056303370018e-01
1.068816681612750052e+01,-2.441227180754860004e+00,1.526144949991570021e+00,-2.744426818082270181e+00,7.774091943195100551e-01
1.074111821079799967e+01,-2.409459440382919926e+00,1.435246922037640038e+00,-2.699465545432119917e+00,7.890334040614109812e-01
1.079406960546839933e+01,-2.371315419426769822e+00,1.345994755285299993e+00,-2.655392783258830214e+00,8.005145215833610051e-01
1.084702100013890025e+01,-2.327148258084589916e+00,1.258633173877830025e+00,-2.612238577679390161e+00,8.115406556407009919e-01
1.089997239480939939e+01,-2.277295202801969953e+00,1.173405306741100107e+00,-2.570072206093160005e+00,8.226346199295190287e-01
1.095292378947990031e+01,-2.222107084187519899e+00,1.090510215042699960e+00,-2.528988292639339885e+00,8.335109235411289896e-01
1.100587518415029997e+01,-2.161938180325170045e+00,1.010153925256040086e+00,-2.489092017666130197e+00,8.444927794245590258e-01
1.105882657882079911e+01,-2.097165403221230129e+00,9.325068631887090120e-01,-2.450491890040240150e+00,8.553908468352729999e-01
1.111177797349130003e+01,-2.028176076860260135e+00,8.577445234257190521e-01,-2.413293704943419993e+00,8.663941412314689616e-01
1.116472936816179917e+01,-1.955379781903989977e+00,7.860085166117509736e-01,-2.377595633895900118e+00,8.774070836868540502e-01
1.121768076283230009e+01,-1.879197026496989942e+00,7.174414547097820449e-01,-2.343486177830349959e+00,8.885148384275920463e-01
1.127063215750269976e+01,-1.800065696095699996e+00,6.521522521459489630e-01,-2.311040503738690077e+00,8.996998797152969685e-01
1.132358355217320067e+01,-1.718432221867469911e+00,5.902468293920930531e-01,-2.280320187088840100e+00,9.109640296965479944e-01
1.137653494684369981e+01,-1.634753544941929926e+00,5.317977601049439507e-01,-2.251370667461929820e+00,9.223542022101850479e-01
1.142948634151420073e+01,-1.549491513415889976e+00,4.768711555011930225e-01,-2.224221770661579889e+00,9.338014017795009947e-01
1.148243773618460040e+01,-1.463110791153489965e+00,4.255009712041509795e-01,-2.198886280815009808e+00,9.454119914740449770e-01
1.153538913085509954e+01,-1.376076803381740099e+00,3.777116923942659965e-01,-2.175360912769119803e+00,9.570464244068179749e-01
